,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
3109,2022-03-24,New Zealand,New Caledonia,7,1,FIFA World Cup qualification,Doha,Qatar,True
3110,2022-03-24,Colombia,Bolivia,3,0,FIFA World Cup qualification,Barranquilla,Colombia,False
3111,2022-03-24,Brazil,Chile,4,0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False
3112,2022-03-24,Paraguay,Ecuador,3,1,FIFA World Cup qualification,Ciudad del Este,Paraguay,False
3113,2022-03-24,Uruguay,Peru,1,0,FIFA World Cup qualification,Montevideo,Uruguay,False
3114,2022-03-24,Italy,North Macedonia,0,1,FIFA World Cup qualification,Palermo,Italy,False
3115,2022-03-24,Portugal,Turkey,3,1,FIFA World Cup qualification,Porto,Portugal,False
3116,2022-03-24,Sweden,Czech Republic,1,0,FIFA World Cup qualification,Stockholm,Sweden,False
3117,2022-03-24,Wales,Austria,2,1,FIFA World Cup qualification,Cardiff,Wales,False
3118,2022-03-24,Armenia,Montenegro,1,0,Friendly,Yerevan,Armenia,False
3119,2022-03-24,Guatemala,Cuba,1,0,Friendly,Antigua Guatemala,Guatemala,False
3120,2022-03-24,Hungary,Serbia,0,1,Friendly,Budapest,Hungary,False
3121,2022-03-24,Kosovo,Burkina Faso,5,0,Friendly,Pristina,Kosovo,False
3122,2022-03-24,Liberia,Benin,0,4,Friendly,Antalya,Turkey,True
3123,2022-03-24,Maldives,Bangladesh,2,0,Friendly,Malé,Maldives,False
3124,2022-03-24,Scotland,Poland,1,1,Friendly,Glasgow,Scotland,False
3125,2022-03-24,Thailand,Nepal,2,0,Friendly,Chonburi,Thailand,False
3126,2022-03-24,Togo,Sierra Leone,3,0,Friendly,Antalya,Turkey,True
3127,2022-03-24,Estonia,Cyprus,0,0,UEFA Nations League,Tallinn,Estonia,False
3128,2022-03-24,Moldova,Kazakhstan,1,2,UEFA Nations League,Chișinău,Moldova,False
3129,2022-03-24,Mauritius,São Tomé and Príncipe,3,0,African Cup of Nations qualification,Saint Pierre,Mauritius,False
3130,2022-03-25,Cameroon,Algeria,0,1,FIFA World Cup qualification,Douala,Cameroon,False
3131,2022-03-25,DR Congo,Morocco,1,1,FIFA World Cup qualification,Kinshasa,DR Congo,False
3132,2022-03-25,Egypt,Senegal,1,0,FIFA World Cup qualification,Cairo,Egypt,False
3133,2022-03-25,Ghana,Nigeria,0,0,FIFA World Cup qualification,Kumasi,Ghana,False
3134,2022-03-25,Mali,Tunisia,0,1,FIFA World Cup qualification,Bamako,Mali,False
3135,2022-03-25,Argentina,Venezuela,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False
3136,2022-03-25,Andorra,Saint Kitts and Nevis,1,0,Friendly,Andorra la Vella,Andorra,False
3137,2022-03-25,Bosnia and Herzegovina,Georgia,0,1,Friendly,Zenica,Bosnia and Herzegovina,False
3138,2022-03-25,Cape Verde,Liechtenstein,6,0,Friendly,San Pedro del Pinatar,Spain,True
3139,2022-03-25,Comoros,Ethiopia,2,1,Friendly,Moroni,Comoros,False
3140,2022-03-25,Congo,Zambia,1,3,Friendly,Antalya,Turkey,True
3141,2022-03-25,France,Ivory Coast,2,1,Friendly,Marseille,France,False
3142,2022-03-25,Latvia,Kuwait,1,1,Friendly,Ta' Qali,Malta,True
3143,2022-03-25,Luxembourg,Northern Ireland,1,3,Friendly,Luxembourg,Luxembourg,False
3144,2022-03-25,Malta,Azerbaijan,1,0,Friendly,Ta' Qali,Malta,False
3145,2022-03-25,Norway,Slovakia,2,0,Friendly,Oslo,Norway,False
3146,2022-03-25,Romania,Greece,0,1,Friendly,Bucharest,Romania,False
3147,2022-03-25,San Marino,Lithuania,1,2,Friendly,Serravalle,San Marino,False
3148,2022-03-25,South Africa,Guinea,0,0,Friendly,Kortrijk,Belgium,True
3149,2022-03-25,Tajikistan,Uganda,1,1,Navruz Cup,Namangan,Uzbekistan,True
3150,2022-03-25,Trinidad and Tobago,Barbados,9,0,Friendly,Port of Spain,Trinidad and Tobago,False
3151,2022-03-25,Uzbekistan,Kyrgyzstan,3,1,Navruz Cup,Namangan,Uzbekistan,False
3152,2022-03-26,Angola,Guinea-Bissau,3,2,Friendly,Óbidos,Portugal,True
3153,2022-03-26,Bahrain,Burundi,1,0,Friendly,Arad,Iran,True
3154,2022-03-26,Belarus,India,3,0,Friendly,Isa Town,Bahrain,True
3155,2022-03-26,Central African Republic,Sudan,0,0,Friendly,Dar es Salaam,Tanzania,True
3156,2022-03-26,Croatia,Slovenia,1,1,Friendly,Al Rayyan,Qatar,True
3157,2022-03-26,England,Switzerland,2,1,Friendly,London,England,False
3158,2022-03-26,Finland,Iceland,1,1,Friendly,Murcia,Spain,True
3159,2022-03-26,Germany,Israel,2,0,Friendly,Sinsheim,Germany,False
3160,2022-03-26,Gibraltar,Faroe Islands,0,0,Friendly,Gibraltar,Gibraltar,False
3161,2022-03-26,Libya,Niger,2,1,Friendly,Nouakchott,Mauritania,True
3162,2022-03-26,Mauritania,Mozambique,2,1,Friendly,Nouakchott,Mauritania,False
3163,2022-03-26,Netherlands,Denmark,4,2,Friendly,Amsterdam,Netherlands,False
3164,2022-03-26,Qatar,Bulgaria,2,1,Friendly,Al Rayyan,Qatar,False
3165,2022-03-26,Republic of Ireland,Belgium,2,2,Friendly,Dublin,Republic of Ireland,False
3166,2022-03-26,Singapore,Malaysia,2,1,Friendly,Kallang,Singapore,False
3167,2022-03-26,Spain,Albania,2,1,Friendly,Barcelona,Spain,False
3168,2022-03-27,El Salvador,Costa Rica,1,2,FIFA World Cup qualification,San Salvador,El Salvador,False
3169,2022-03-27,Canada,Jamaica,4,0,FIFA World Cup qualification,Toronto,Canada,False
3170,2022-03-27,Honduras,Mexico,0,1,FIFA World Cup qualification,San Pedro Sula,Honduras,False
3171,2022-03-27,USA,Panama,5,1,FIFA World Cup qualification,Orlando,USA,False
3172,2022-03-27,New Zealand,Tahiti,1,0,FIFA World Cup qualification,Doha,Qatar,True
3173,2022-03-27,Solomon Islands,Papua New Guinea,3,2,FIFA World Cup qualification,Doha,Qatar,True
3174,2022-03-27,Barbados,Guyana,0,5,Friendly,Port of Spain,Trinidad and Tobago,True
3175,2022-03-27,Belize,Cuba,0,3,Friendly,Belmopan,Belize,False
3176,2022-03-27,Benin,Zambia,2,1,Friendly,Antalya,Turkey,True
3177,2022-03-27,Guatemala,Haiti,2,1,Friendly,Fort Lauderdale,USA,True
3178,2022-03-27,Laos,Brunei Darussalam,3,2,Friendly,Vientiane,Laos,False
3179,2022-03-27,Liberia,Sierra Leone,0,1,Friendly,Antalya,Turkey,True
3180,2022-03-27,Thailand,Suriname,1,0,Friendly,Pathum Thani,Thailand,False
3181,2022-03-27,South Sudan,Djibouti,1,0,African Cup of Nations qualification,Entebbe,Uganda,True
3182,2022-03-27,Lesotho,Seychelles,3,1,African Cup of Nations qualification,Soweto,South Africa,True
3183,2022-03-27,Eswatini,Somalia,2,1,African Cup of Nations qualification,Mbombela,South Africa,True
3184,2022-03-27,Mauritius,São Tomé and Príncipe,3,3,African Cup of Nations qualification,Belle Vue Harel,Mauritius,False
3185,2022-03-28,Andorra,Grenada,1,0,Friendly,Andorra la Vella,Andorra,False
3186,2022-03-28,Cape Verde,San Marino,2,0,Friendly,San Pedro del Pinatar,Spain,True
3187,2022-03-28,Montenegro,Greece,1,0,Friendly,Podgorica,Montenegro,False
3188,2022-03-28,Vanuatu,Fiji,1,2,Friendly,Doha,Qatar,True
3189,2022-03-29,Algeria,Cameroon,1,2,FIFA World Cup qualification,Blida,Algeria,False
3190,2022-03-29,Morocco,DR Congo,4,1,FIFA World Cup qualification,Casablanca,Morocco,False
3191,2022-03-29,Nigeria,Ghana,1,1,FIFA World Cup qualification,Abuja,Nigeria,False
3192,2022-03-29,Senegal,Egypt,1,0,FIFA World Cup qualification,Diamniadio,Senegal,False
3193,2022-03-29,Tunisia,Mali,0,0,FIFA World Cup qualification,Tunis,Tunisia,False
3194,2022-03-29,Iran,Lebanon,2,0,FIFA World Cup qualification,Mashhad,Iran,False
3195,2022-03-29,Syria,Iraq,1,1,FIFA World Cup qualification,Dubai,United Arab Emirates,True
3196,2022-03-29,United Arab Emirates,South Korea,1,0,FIFA World Cup qualification,Dubai,United Arab Emirates,False
3197,2022-03-29,Japan,Vietnam,1,1,FIFA World Cup qualification,Saitama,Japan,False
3198,2022-03-29,Oman,China PR,2,0,FIFA World Cup qualification,Muscat,Oman,False
3199,2022-03-29,Saudi Arabia,Australia,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False
3200,2022-03-29,Ecuador,Argentina,1,1,FIFA World Cup qualification,Guayaquil,Ecuador,False
3201,2022-03-29,Peru,Paraguay,2,0,FIFA World Cup qualification,Lima,Peru,False
3202,2022-03-29,Bolivia,Brazil,0,4,FIFA World Cup qualification,La Paz,Bolivia,False
3203,2022-03-29,Venezuela,Colombia,0,1,FIFA World Cup qualification,Guayana,Venezuela,False
3204,2022-03-29,Chile,Uruguay,0,2,FIFA World Cup qualification,Santiago,Chile,False
3205,2022-03-29,Poland,Sweden,2,0,FIFA World Cup qualification,Chorzów,Poland,False
3206,2022-03-29,Portugal,North Macedonia,2,0,FIFA World Cup qualification,Porto,Portugal,False
3207,2022-03-29,Albania,Georgia,0,0,Friendly,Tirana,Albania,False
3208,2022-03-29,Angola,Equatorial Guinea,0,0,Friendly,Óbidos,Portugal,True
3209,2022-03-29,Austria,Scotland,2,2,Friendly,Vienna,Austria,False
3210,2022-03-29,Azerbaijan,Latvia,0,1,Friendly,Ta' Qali,Malta,True
3211,2022-03-29,Bahrain,Belarus,0,1,Friendly,Riffa,Bahrain,False
3212,2022-03-29,Bangladesh,Mongolia,0,0,Friendly,Sylhet,Bangladesh,False
3213,2022-03-29,Belgium,Burkina Faso,3,0,Friendly,Anderlecht,Belgium,False
3214,2022-03-29,Bosnia and Herzegovina,Luxembourg,1,0,Friendly,Zenica,Bosnia and Herzegovina,False
3215,2022-03-29,Congo,Sierra Leone,1,2,Friendly,Antalya,Turkey,True
3216,2022-03-29,Croatia,Bulgaria,2,1,Friendly,Al Rayyan,Qatar,True
3217,2022-03-29,Denmark,Serbia,3,0,Friendly,Copenhagen,Denmark,False
3218,2022-03-29,England,Ivory Coast,3,0,Friendly,London,England,False
3219,2022-03-29,Faroe Islands,Liechtenstein,1,0,Friendly,San Pedro del Pinatar,Spain,True
3220,2022-03-29,Finland,Slovakia,0,2,Friendly,Murcia,Spain,True
3221,2022-03-29,France,South Africa,5,0,Friendly,Villeneuve D'Ascq,Algeria,True
3222,2022-03-29,Israel,Romania,2,2,Friendly,Netanya,Israel,False
3223,2022-03-29,Liberia,Burundi,1,2,Friendly,Antalya,Turkey,True
3224,2022-03-29,Malta,Kuwait,2,0,Friendly,Ta' Qali,Malta,False
3225,2022-03-29,Mauritania,Libya,2,0,Friendly,Nouakchott,Mauritania,False
3226,2022-03-29,Netherlands,Germany,1,1,Friendly,Amsterdam,Netherlands,False
3227,2022-03-29,Northern Ireland,Hungary,0,1,Friendly,Belfast,Northern Ireland,False
3228,2022-03-29,Norway,Armenia,9,0,Friendly,Oslo,Norway,False
3229,2022-03-29,Qatar,Slovenia,0,0,Friendly,Al Rayyan,Qatar,False
3230,2022-03-29,Republic of Ireland,Lithuania,1,0,Friendly,Dublin,Republic of Ireland,False
3231,2022-03-29,Singapore,Philippines,2,0,Friendly,Kallang,Singapore,False
3232,2022-03-29,Spain,Iceland,5,0,Friendly,La Coruña,Spain,False
3233,2022-03-29,Switzerland,Kosovo,1,1,Friendly,Zürich,Switzerland,False
3234,2022-03-29,Tanzania,Sudan,1,1,Friendly,Dar es Salaam,Tanzania,False
3235,2022-03-29,Togo,Benin,1,1,Friendly,Antalya,Turkey,True
3236,2022-03-29,Trinidad and Tobago,Guyana,1,1,Friendly,Port of Spain,Trinidad and Tobago,False
3237,2022-03-29,Turkey,Italy,2,3,Friendly,Konya,Turkey,False
3238,2022-03-29,Wales,Czech Republic,1,1,Friendly,Cardiff,Wales,False
3239,2022-03-29,Tajikistan,Kyrgyzstan,1,0,Navruz Cup,Namangan,Uzbekistan,True
3240,2022-03-29,Uzbekistan,Uganda,4,2,Navruz Cup,Namangan,Uzbekistan,False
3241,2022-03-29,Cyprus,Estonia,2,0,UEFA Nations League,Larnaca,Cyprus,False
3242,2022-03-29,Kazakhstan,Moldova,0,1,UEFA Nations League,Nur-Sultan,Kazakhstan,False
3243,2022-03-29,Gambia,Chad,2,2,African Cup of Nations qualification,Agadir,Morocco,True
3244,2022-03-30,Mexico,El Salvador,2,0,FIFA World Cup qualification,Mexico City,Mexico,False
3245,2022-03-30,Costa Rica,USA,2,0,FIFA World Cup qualification,San José,Costa Rica,False
3246,2022-03-30,Panama,Canada,1,0,FIFA World Cup qualification,Panama City,Panama,False
3247,2022-03-30,Jamaica,Honduras,2,1,FIFA World Cup qualification,Kingston,Jamaica,False
3248,2022-03-30,Solomon Islands,New Zealand,0,5,FIFA World Cup qualification,Doha,Qatar,True
3249,2022-04-24,El Salvador,Guatemala,0,4,Friendly,San Jose,USA,True
3250,2022-04-27,Mexico,Guatemala,0,0,Friendly,Orlando,USA,True
3251,2022-05-12,Bahamas,Turks and Caicos Islands,4,2,Friendly,Nassau,Bahamas,False
3252,2022-05-12,Dominica,Saint Vincent and the Grenadines,2,1,Friendly,Roseau,Dominica,False
3253,2022-05-14,Bahamas,Turks and Caicos Islands,1,2,Friendly,Nassau,Bahamas,False
3254,2022-05-15,Dominica,Saint Vincent and the Grenadines,3,1,Friendly,Roseau,Dominica,False
3255,2022-05-24,Mozambique,Eswatini,0,1,Friendly,Maputo,Mozambique,False
3256,2022-05-24,Thailand,Bahrain,3,1,Friendly,Bangkok,Thailand,False
3257,2022-05-27,Bahrain,Myanmar,2,0,Friendly,Pathum Thani,Thailand,True
3258,2022-05-27,Malaysia,Brunei Darussalam,4,0,Friendly,Kuala Lumpur,Malaysia,False
3259,2022-05-27,Thailand,Turkmenistan,1,0,Friendly,Sisaket,Thailand,False
3260,2022-05-28,Ethiopia,Lesotho,1,1,Friendly,Adama,Ethiopia,False
3261,2022-05-28,India,Jordan,0,2,Friendly,Doha,Qatar,True
3262,2022-05-28,Mexico,Nigeria,2,1,Friendly,Arlington,USA,True
3263,2022-05-29,United Arab Emirates,Gambia,1,1,Friendly,Dubai,United Arab Emirates,False
3264,2022-05-30,Ethiopia,Lesotho,1,1,Friendly,Adama,Ethiopia,False
3265,2022-05-30,Trinidad and Tobago,Saint Lucia,1,0,Friendly,San Fernando,Trinidad and Tobago,False
3266,2022-05-31,Thailand,Bahrain,1,2,Friendly,Pathum Thani,Thailand,False
3267,2022-06-01,Italy,Argentina,0,3,CONMEBOL–UEFA Cup of Champions,Paris,France,True
3268,2022-06-01,Scotland,Ukraine,1,3,FIFA World Cup qualification,Glasgow,Scotland,False
3269,2022-06-01,Angola,Central African Republic,2,1,African Cup of Nations qualification,Luanda,Angola,False
3270,2022-06-01,Ghana,Madagascar,3,0,African Cup of Nations qualification,Cape Coast,Ghana,False
3271,2022-06-01,Libya,Botswana,1,0,African Cup of Nations qualification,Benghazi,Libya,False
3272,2022-06-01,Poland,Wales,2,1,UEFA Nations League,Wrocław,Poland,False
3273,2022-06-01,Australia,Jordan,2,1,Friendly,Al Wakrah,Qatar,True
3274,2022-06-01,Indonesia,Bangladesh,0,0,Friendly,Soreang,Indonesia,False
3275,2022-06-01,Malta,Venezuela,0,1,Friendly,Ta' Qali,Malta,False
3276,2022-06-01,Kuwait,Singapore,0,0,Friendly,Abu Dhabi,United Arab Emirates,True
3277,2022-06-01,Malaysia,Hong Kong,2,0,Friendly,Kuala Lumpur,Malaysia,False
3278,2022-06-01,Syria,Tajikistan,1,0,Friendly,Dubai,United Arab Emirates,True
3279,2022-06-01,USA,Morocco,3,0,Friendly,Cincinnati,USA,False
3280,2022-06-01,Vietnam,Afghanistan,2,0,Friendly,Ho Chi Minh City,Vietnam,False
3281,2022-06-02,Tunisia,Equatorial Guinea,4,0,African Cup of Nations qualification,Radès,Tunisia,False
3282,2022-06-02,Mozambique,Rwanda,1,1,African Cup of Nations qualification,Johannesburg,South Africa,True
3283,2022-06-02,Panama,Costa Rica,2,0,CONCACAF Nations League,Panama City,Panama,False
3284,2022-06-02,Barbados,Antigua and Barbuda,0,1,CONCACAF Nations League,Gros Islet,Saint Lucia,True
3285,2022-06-02,Belize,Dominican Republic,0,2,CONCACAF Nations League,Belmopan,Belize,False
3286,2022-06-02,Anguilla,Dominica,0,0,CONCACAF Nations League,The Valley,Anguilla,False
3287,2022-06-02,Czech Republic,Switzerland,2,1,UEFA Nations League,Prague,Czech Republic,False
3288,2022-06-02,Spain,Portugal,1,1,UEFA Nations League,Sevilla,Spain,False
3289,2022-06-02,Israel,Iceland,2,2,UEFA Nations League,Haifa,Israel,False
3290,2022-06-02,Serbia,Norway,0,1,UEFA Nations League,Belgrade,Serbia,False
3291,2022-06-02,Slovenia,Sweden,0,2,UEFA Nations League,Ljubljana,Slovenia,False
3292,2022-06-02,Northern Ireland,Greece,0,1,UEFA Nations League,Belfast,Northern Ireland,False
3293,2022-06-02,Cyprus,Kosovo,0,2,UEFA Nations League,Larnaca,Cyprus,False
3294,2022-06-02,Georgia,Gibraltar,4,0,UEFA Nations League,Tbilisi,Georgia,False
3295,2022-06-02,Bulgaria,North Macedonia,1,1,UEFA Nations League,Razgrad,Bulgaria,False
3296,2022-06-02,Estonia,San Marino,2,0,UEFA Nations League,Tallinn,Estonia,False
3297,2022-06-02,Cambodia,Timor-Leste,2,1,Friendly,Phnom Penh,Cambodia,False
3298,2022-06-02,Ecuador,Nigeria,1,0,Friendly,Harrison,USA,True
3299,2022-06-02,Japan,Paraguay,4,1,Friendly,Sapporo,Japan,False
3300,2022-06-02,South Korea,Brazil,1,5,Friendly,Seoul,South Korea,False
3301,2022-06-02,Mexico,Uruguay,0,3,Friendly,Glendale,USA,True
3302,2022-06-03,Togo,Eswatini,2,2,African Cup of Nations qualification,Lomé,Togo,False
3303,2022-06-03,Burkina Faso,Cape Verde,2,0,African Cup of Nations qualification,Marrakech,Morocco,True
3304,2022-06-03,Comoros,Lesotho,2,0,African Cup of Nations qualification,Moroni,Comoros,False
3305,2022-06-03,Ivory Coast,Zambia,3,1,African Cup of Nations qualification,Yamoussoukro,Ivory Coast,False
3306,2022-06-03,Curaçao,Honduras,0,1,CONCACAF Nations League,Willemstad,Curaçao,False
3307,2022-06-03,Bahamas,Saint Vincent and the Grenadines,1,0,CONCACAF Nations League,Nassau,Bahamas,False
3308,2022-06-03,Nicaragua,Trinidad and Tobago,2,1,CONCACAF Nations League,Managua,Nicaragua,False
3309,2022-06-03,British Virgin Islands,Cayman Islands,1,1,CONCACAF Nations League,Tortola,British Virgin Islands,False
3310,2022-06-03,Croatia,Austria,0,3,UEFA Nations League,Osijek,Croatia,False
3311,2022-06-03,France,Denmark,1,2,UEFA Nations League,Paris,France,False
3312,2022-06-03,Belgium,Netherlands,1,4,UEFA Nations League,Brussels,Belgium,False
3313,2022-06-03,Kazakhstan,Azerbaijan,2,0,UEFA Nations League,Nur-Sultan,Kazakhstan,False
3314,2022-06-03,Belarus,Slovakia,0,1,UEFA Nations League,Novi Sad,Serbia,True
3315,2022-06-03,Liechtenstein,Moldova,0,2,UEFA Nations League,Vaduz,Liechtenstein,False
3316,2022-06-03,Latvia,Andorra,3,0,UEFA Nations League,Riga,Latvia,False
3317,2022-06-03,Nepal,Oman,0,2,Friendly,Doha,Qatar,True
3318,2022-06-04,Namibia,Burundi,1,1,African Cup of Nations qualification,Johannesburg,South Africa,True
3319,2022-06-04,Niger,Tanzania,1,1,African Cup of Nations qualification,Cotonou,Benin,True
3320,2022-06-04,Algeria,Uganda,2,0,African Cup of Nations qualification,Algiers,Algeria,False
3321,2022-06-04,Gambia,South Sudan,1,0,African Cup of Nations qualification,Thiès,Senegal,True
3322,2022-06-04,Mali,Congo,4,0,African Cup of Nations qualification,Bamako,Mali,False
3323,2022-06-04,Mauritania,Sudan,3,0,African Cup of Nations qualification,Nouakchott,Mauritania,False
3324,2022-06-04,DR Congo,Gabon,0,1,African Cup of Nations qualification,Kinshasa,DR Congo,False
3325,2022-06-04,Senegal,Benin,3,1,African Cup of Nations qualification,Diamniadio,Senegal,False
3326,2022-06-04,Suriname,Jamaica,1,1,CONCACAF Nations League,Paramaribo,Suriname,False
3327,2022-06-04,El Salvador,Grenada,3,1,CONCACAF Nations League,San Salvador,El Salvador,False
3328,2022-06-04,Bermuda,Haiti,0,0,CONCACAF Nations League,Devonshire Parish,Bermuda,False
3329,2022-06-04,Montserrat,Guyana,1,2,CONCACAF Nations League,Santo Domingo,Dominican Republic,True
3330,2022-06-04,Hungary,England,1,0,UEFA Nations League,Budapest,Hungary,False
3331,2022-06-04,Italy,Germany,1,1,UEFA Nations League,Bologna,Italy,False
3332,2022-06-04,Armenia,Republic of Ireland,1,0,UEFA Nations League,Yerevan,Armenia,False
3333,2022-06-04,Finland,Bosnia and Herzegovina,1,1,UEFA Nations League,Helsinki,Finland,False
3334,2022-06-04,Montenegro,Romania,2,0,UEFA Nations League,Podgorica,Montenegro,False
3335,2022-06-04,Lithuania,Luxembourg,0,2,UEFA Nations League,Vilnius,Lithuania,False
3336,2022-06-04,Turkey,Faroe Islands,4,0,UEFA Nations League,Istanbul,Turkey,False
3337,2022-06-05,Wales,Ukraine,1,0,FIFA World Cup qualification,Cardiff,Wales,False
3338,2022-06-05,Malawi,Ethiopia,2,1,African Cup of Nations qualification,Lilongwe,Malawi,False
3339,2022-06-05,Egypt,Guinea,1,0,African Cup of Nations qualification,Cairo,Egypt,False
3340,2022-06-05,Central African Republic,Ghana,1,1,African Cup of Nations qualification,Luanda,Angola,True
3341,2022-06-05,Madagascar,Angola,1,1,African Cup of Nations qualification,Antananarivo,Madagascar,False
3342,2022-06-05,Botswana,Tunisia,0,0,African Cup of Nations qualification,Francistown,Botswana,False
3343,2022-06-05,Cuba,Barbados,3,0,CONCACAF Nations League,Santiago,Cuba,False
3344,2022-06-05,Guatemala,Belize,2,0,CONCACAF Nations League,Guatemala City,Guatemala,False
3345,2022-06-05,Dominica,Anguilla,1,1,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True
3346,2022-06-05,Portugal,Switzerland,4,0,UEFA Nations League,Lisbon,Portugal,False
3347,2022-06-05,Czech Republic,Spain,2,2,UEFA Nations League,Prague,Czech Republic,False
3348,2022-06-05,Serbia,Slovenia,4,1,UEFA Nations League,Belgrade,Serbia,False
3349,2022-06-05,Sweden,Norway,1,2,UEFA Nations League,Stockholm,Sweden,False
3350,2022-06-05,Cyprus,Northern Ireland,0,0,UEFA Nations League,Larnaca,Cyprus,False
3351,2022-06-05,Kosovo,Greece,0,1,UEFA Nations League,Pristina,Kosovo,False
3352,2022-06-05,Gibraltar,North Macedonia,0,2,UEFA Nations League,Gibraltar,Gibraltar,False
3353,2022-06-05,Bulgaria,Georgia,2,5,UEFA Nations League,Razgrad,Bulgaria,False
3354,2022-06-05,San Marino,Malta,0,2,UEFA Nations League,Serravalle,San Marino,False
3355,2022-06-05,Argentina,Estonia,5,0,Friendly,Pamplona,Spain,True
3356,2022-06-05,Mexico,Ecuador,0,0,Friendly,Chicago,USA,True
3357,2022-06-05,Peru,New Zealand,1,0,Friendly,Barcelona,Spain,True
3358,2022-06-05,Saudi Arabia,Colombia,0,1,Friendly,Murcia,Spain,True
3359,2022-06-05,USA,Uruguay,0,0,Friendly,Kansas City,USA,False
3360,2022-06-06,Equatorial Guinea,Libya,2,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False
3361,2022-06-06,Honduras,Curaçao,1,2,CONCACAF Nations League,San Pedro Sula,Honduras,False
3362,2022-06-06,Saint Vincent and the Grenadines,Nicaragua,2,2,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False
3363,2022-06-06,Trinidad and Tobago,Bahamas,1,0,CONCACAF Nations League,Port of Spain,Trinidad and Tobago,False
3364,2022-06-06,USA Virgin Islands,Turks and Caicos Islands,3,2,CONCACAF Nations League,Saint Croix,USA Virgin Islands,False
3365,2022-06-06,Cayman Islands,British Virgin Islands,1,1,CONCACAF Nations League,George Town,Cayman Islands,False
3366,2022-06-06,Austria,Denmark,1,2,UEFA Nations League,Vienna,Austria,False
